x,y
0.4468433998360207,-1.1800027553149517
0.8070511068597976,-1.3175109913408969
0.7417327138562448,0.030796981956664915
0.5635419513528286,1.2965576253967557
0.536758677234217,0.8341962144998168
0.3913637605903252,-0.7278570367627732
0.79447936594698,1.331412905568111
0.8341076796939053,-0.34825649913176904
0.8619841486745011,1.0558023920494464
0.38480459141842027,-0.37384495816530994
0.017491117791746377,0.9812253202799174
0.8215359387810877,-0.0698071283259879
0.43591145121617925,1.2867203201884547
0.33861710849959004,0.44891582890062254
0.4356381525006832,1.2004589606738165
0.15277398196228476,0.2980838903734978
0.7135829461601529,-0.32724825658239187
0.6799672041541405,-1.996194172137232
0.15414047553976495,0.7649905393006948
0.012025143481825634,0.8379330820108146
0.640338890407215,-0.8641999463228169
0.33971030336157415,1.1412370321518859
0.5818529652910631,-2.8465669666925404
0.5990707843673134,0.35560221653296387
0.40338890407215083,-1.0686810047694921
0.3987428259087182,-1.4379162055903467
0.5077890133916371,0.14370832274268142
0.7630500136649357,0.7983473864429076
0.20497403662202787,-1.0927361257039727
0.08335610822629133,0.7401673419340797
0.18365673681333697,-0.9555788021217926
0.6999180103853512,1.180595903013802
0.9341350095654549,-1.3000701505842256
0.8526919923476359,1.5986452355698872
0.04728067778081443,0.5357552887137209
0.04454769062585406,0.5488088908788262
0.9737633233123804,1.2702461614859915
0.8177097567641431,-1.1571461640076866
0.596337797212353,0.030482017133665162
0.6425252801311834,-0.8135355359250598
0.04482098934135009,1.4176262261899528
0.699371412954359,0.9107579334929496
0.29762230117518446,1.1793629487021333
0.7463787920196775,1.6208277968034337
0.6493577480185843,-1.1876029208829841
0.4465701011205247,-0.8511118891719371
0.17627767149494397,1.5172929832647308
0.9549057119431538,0.5977902327794662
0.6266739546324132,-0.6639600890910511
0.03716862530746105,0.34296837558074533
0.8813883574747198,-0.9493532855430171
0.20060125717409127,-1.8530008014245365
0.169171904892047,1.2366238540926497
0.03716862530746105,1.3890149545798955
0.00027329871549603714,1.1346982336055165
0.5627220552063404,1.7604061167475864
0.70620388084176,-1.852665710719616
0.7742552610002732,-1.6911842978954341
0.06176550970210439,-1.1990196126339039
0.6919923476359661,0.5577706429825238
0.18994260726974582,-1.1399063096972641
0.6643891773708663,2.026403455312903
0.7217819076250341,1.217656907884013
0.6343263186663022,-0.9898884922512088
0.00573927302541678,0.8357976120708324
0.6848865810330691,-0.6994272908787891
0.7739819622847772,-2.2670907637244317
0.5047827275211806,1.7790675518679686
0.7668761956818803,1.296848499965555
0.7958458595244602,1.449305776357569
0.9248428532385897,-0.5931171690498014
0.36731347362667394,0.20063428488345336
0.6652090735173544,0.9780075789382326
0.7952992620934681,1.546405005165953
0.46843399836020766,-1.3394493394483846
0.35228204427439186,0.7114867548219369
0.3577480185843126,1.5951376943661841
0.06367860071057665,-0.6226408202373621
0.2845039628313747,-0.9858420013751596
0.2757584039355015,1.4099213140509628
0.5138015851325498,-1.7229610986848782
0.581033069144575,-1.3650978927690716
0.13309647444657008,1.0499952277903966
0.772888767422793,-2.05442162636745
0.7611369226564635,0.7747064015100653
0.8332877835474173,-1.681503240961934
0.45121617928395735,-0.9612712897095907
0.5512435091555069,1.7677296162997567
0.9387810877288876,-1.9208386342000257
0.6854331784640612,-0.01174639044411363
0.1191582399562722,-1.6260067968131462
0.45476906258540584,-1.1667736190842641
0.29516261273572014,0.5413476680172103
0.7086635692812243,-0.3005170107425361
0.9606449849685705,1.475393629089893
0.5220005465974309,-1.0586529909487188
0.31101393823449025,0.876885979514338
0.9606449849685705,1.40894512873014
0.32030609456135556,-1.0585035140483796
0.9319486198414867,-1.035172254967025
0.7198688166165619,-0.6704944229651559
0.9024323585679147,-0.7863907029196681
0.6477179557256081,-1.1054265184047378
0.36102760317026505,1.5802727939324703
0.12353101940420878,-1.0389473073975617
0.22328505056026235,-1.9999544375425438
0.6075430445476906,-0.737025554832165
0.05793932768515987,-0.8160221503233231
0.8595244602350368,0.6635776025019993
0.5378518720962011,1.0305692507807982
0.21453949166438915,-0.38733629025772043
0.09428805684613281,1.1150076791564685
0.07051106859797758,0.4880764249603111
0.38234490297895596,1.0928288551638876
0.40994807324405574,-1.000531469455349
0.8324678874009291,-1.4007372758551715
0.9901612462421425,0.6292789520950669
0.2000546597430992,-1.1257164168951679
0.0773435364853785,0.8674626555099885
0.9789559989068051,0.5899491559711874
0.5998906805138016,1.1272168475800206
0.6955452309374145,-0.9960381271038261
0.5252801311833833,0.996081163842847
0.9721235310194041,0.7574244135517674
0.10194042088002185,0.2798931316176845
0.7179557256080896,-0.9131724010465134
0.014758130636786005,0.796964158621031
0.14238863077343536,1.1330805215726996
0.478272752118065,-0.7645395951136297
0.05138015851325498,0.6946593802762202
0.7775348455862257,-1.001872957253002
0.09155506969117244,1.2366004944475084
0.10330691445750204,1.06004484932028
0.7277944793659469,1.681935576626588
0.5031429352282044,1.024970139801442
0.6504509428805684,-1.0546701177495696
0.8207160426345995,-1.4254512870536258
0.2861437551243509,-1.0144702209965957
0.6209346816069964,-0.8466405562294093
0.27384531292702924,0.8198214429780939
0.05575293796119158,-0.9555062497710054
0.47581306367860066,-1.5130418656921076
0.4974036622027876,1.1588842835979918
0.4167805411314566,-0.7852513942821575
0.2765783000819896,1.6385665505238114
0.6209346816069964,-0.9634702120908534
0.8253621207980322,-1.4548842784705982
0.6127357201421153,-1.2929948669050506
0.83930035528833,-0.5511763051227669
0.04017491117791746,0.07551349223139503
0.6589232030609455,0.9951020020657747
0.603990161246242,1.5170206001629416
0.12544411041268105,-1.5107846106736593
